PairID,Text,Score
ENG-train-0818,"Two dogs playing with a ball in a puddle.
Two dogs stand in a puddle, and one has a yellow tennis ball.",0.75
ENG-train-4702,"96 commit cards collected for Hillary in Greenville, SC so far! #FellowsSC
@politico @anniekarni ""@HillaryClinton can't even manage @billclinton & she wants to be @POTUS"" #WakeUpAmerica #StopHillary2016",0.25
ENG-train-4272,"Sit on him and move around.
Dump the cheater and move on.",0.31
ENG-test-0311,"yeah , they transferred him to dallas .
oh , yeah , he was reassigned to dallas .",0.81
ENG-train-3301,"We need someine to bring this country back to life! @realDonaldTrump resuscitate America!
@realDonaldTrump I don't care what @NASCAR says! I dont care what the liberals at @espn say.. Keep Speaking The TRUTH!!",0.44
ENG-test-2314,"he could stay too .
`` it is only necessary that he is under fire .",0.32
ENG-train-2511,"When is abortion a responsible choice? When a woman chooses it to be
@nytimes Thanks to anti-choicers, women dealing with this may also face prosecution.",0.5
ENG-train-4375,"Osiris was an Egyptian god , usually called the god of the Afterlife , underworld or dead .
As Hercules travels to the Underworld , a man arrives at Hercules ' house and tells Deianeira that Hercules is dead .",0.31
ENG-test-2153,"It is located at the eastern end of Faga'itua Bay, six miles east of Pago Pago, between Pagai and Amouli.
It is home to Alofau Village Marine Protected Area.",0.44
ENG-test-1104,"Foreign exchange rates in India
Foreign exchange rates in Singapore",0.62
ENG-train-2196,"There is therefore no need to interpret those provisions.
that provision must therefore be interpreted.",0.56
ENG-train-4814,"A woman standing in front of a mirror as her friend fastens her necklace from behind.
A little girl is standing inside of a hoop that is suspended with orange cords.",0.25
ENG-train-4229,"The first half were scenes we already read about in the previous book and nothing new was gained from it.
Is this Mafi neatly getting rid of the love triangle that dogged the first two books?",0.31
ENG-test-2269,"Two men on a raft, one man looks to be falling out.
A man talking to other men while behind a camera on a tripod.",0.44
ENG-test-1560,"A black man in a suit is speaking into a microphone attached to a stand, his arms raised.
A man in black clothing plays a guitar in front of a brick wall.",0.43
ENG-train-1786,"A man wearing a yellow shirt jumps his bike over a ramp.
Motocross biker in a black and yellow jumpsuit jumping a hill on his dirt bike.",0.59
ENG-train-2154,"Lost Voices ended kind of abruptly...
Lost Voices is captivating from the first page!",0.56
ENG-train-0589,"Aileen, who lives with her grandmother, is supposed to become a wise woman.
Aileen is training under her Aunt Beck in hopes of becoming a Wise Woman of Skarr, as all the women in her family have been.",0.81
ENG-test-0284,"I just made one with 80 songs on it.
Just tell her how you feel about her.",0.32
ENG-train-4316,"They both look like their father.
My father works on PBS television.",0.31
ENG-train-4786,"I like the mysterious thing he has going for him it's super-attractive quite pleasant.
Basso has a fluid writing style.",0.25
ENG-train-1017,"maybe you can search google or some other search engine
The entire song can be found in the Google search engine.",0.72
ENG-train-1483,"A tropical wave that moved off the African coast formed into a tropical depression 300 n mi southeast of Cape Verde on August 19 .
A tropical wave off the coast of Africa organized into Tropical Depression Seven on September 7 while near the Cape Verde islands .",0.66
ENG-train-0634,"By the same date, the average committed for all measures was 27% [20].
each measure averaged 27% [20] at the same date.",0.78
ENG-test-2584,"Kildare Township is a township in Swift County, Minnesota, United States.
The population was 192 at the 2000 census.",0.47
ENG-test-2394,"Rose Hill is a city in Mahaska County , Iowa , United States .
Rose Hill is a city of Iowa in the United States .",0.8
ENG-train-4818,"Pug went from mere kitchen boy to an apprentice magician in this book.
As I progressed deeper into the book I thought about Tolkien and Jordan and the similarities.",0.25
ENG-test-0238,"Shahrukh - you don't know the spelling of shahrukh.
and see where you need work.",0.21
ENG-train-2711,"Wondering what the NEXT idiotic GOP smear against @HillaryClinton will be. It's coming for sure. Just don't know details yet.
I really need my new @HillaryClinton shirt to come in. Meeting some people at the brewery same night as a Bernie meetup there.",0.5
ENG-test-2181,"He was selected by the Atlanta Falcons in the second round of the 1989 NFL Draft.Norwood died in a one-car accident on November 24, 1989.
Norwood was alone in his car when he crossed over a lane of oncoming traffic, traveled down an embankment and struck a tree.",0.54
ENG-test-1374,"do you even know who you are and what you are ?
what are you really asking me to do , gaylord ?",0.33
ENG-train-2652,"I enjoyed the mermaid lore and the tension between Madly and Jackson was kind of fun.
Summary We meet Madly, her betrothed Aiden, friend Jersey, and sentinel/love interest Jackson.",0.5
ENG-train-4201,"it's not popular but maybe the tv channel's website that it comes in on
kids,computer,playstation and tv comes first,whats left I get",0.31
ENG-train-0465,"Zac Efron is the hottest guy ever.
And Zac Efron is the hottest guy ever!!!!!OMG!!!!!",0.83
ENG-train-1137,"Yes. The worthiness at the end makes the difference.
sure i mean what makes the difference its worth it in the end.",0.72
ENG-test-0809,"Yasuyoshi Nara(born December 12 , 1982)is a former Japanese football player .
Tetsuya Okayama(born 27 August 1973)is a former Japanese football player .",0.64
ENG-test-2552,"you think i made this up ?
you want to fight me ?",0.48
ENG-test-2333,"I felt like Katy has the worst luck, first with Blake, then getting hurt, and now this.
Oh boy, the next book, Origin, is definitely going to be an interesting one.",0.24
ENG-train-3631,"A troupe of flamboyant clowns.
A bunch of travelers stand around.",0.4
ENG-train-4831,"My work here is done.
I have never done that.",0.22
ENG-train-1212,"Paper Heart"", ""Dirty Little Secret"" and ""Move Along"" are my favorite songs.
Those are my most favorite songs that I have heard.",0.69
ENG-train-2336,"My mom used to listen to Karen Carpenter often.
My sister and I used to sing that often.",0.53
ENG-test-0338,"New Sharon is a city in Mahaska County , Iowa , United States .
Diaz is a city in Jackson County , Arkansas , United States .",0.46
ENG-dev-0228,"A masked steel worker in orange works on a piece of metal, yellow sparks flying.
African American children playing in a street in front of a yellow car.",0.31
ENG-train-5002,"I didn't like Adam in Unravel Me and now well now I know I really really really don't like him.
Well, I need Ignite me now.",0.2
ENG-train-2878,"The Union Council is subdivided into the following areas : Akhroota , Makool Bala , Nagri Bala and Tatreela .
The Union Council is administratively divided into Dhaki Khaiter , Namli Maira , Noormang , and Panghora areas .",0.47
ENG-train-1490,"He might be at the Stardust next year
maybe in Rivie next year, maybe in Stardust.",0.66
ENG-test-0839,"forgot about this book until I was cleaning up the kindle.
I had started it awhile ago then who knows.",0.31
ENG-train-3651,"Sorry, Hillary's new normal folk image doesn't take away from Behgnazi & her 0 foreign policy successes as Secretary of State.
I'm proud to announce I support #HillaryClinton!!!!",0.38
ENG-train-3992,"Sonic employees talking about work.
Two adults talking after class.",0.34
ENG-train-2675,"This book definitely deserves a standing ovation in my opinion!
As always this is just my opinion, I know others have really enjoyed it.",0.5
ENG-train-2395,"A fit beach volleyball player is preparing for a bump.
A male soccer player kicks the soccer ball with his right foot.",0.53
ENG-train-3989,".@HillaryClinton is a droid & someone's programmed her to say things - thinks she doesn't have to WORK to win so she ISN'T!
Hillary claims to be a ""champion"" of the middle class, but @RandPaul tax plan cuts the FICA tax, benefiting the middle class.",0.34
ENG-test-2082,"Chemistry was in its infancy and the substance was thought to be a form of lead .
Icons show this by :",0.28
ENG-test-2301,"I'm always wanting a paranormal YA book, but something original, something fresh, something nobody has even touched before.
To say Taste is completely original would be a lie, there's a love triangle, and some other ""normal"" paranormal elements.",0.38
ENG-train-0247,"Just say, ""I just want to now! Do you like me as a friend, or something more?
just say i just want to now!Do u like me as a friend or something more?",0.88
ENG-train-2473,"I'm on the edge of my seat to start volunteering for @HillaryClinton 's presidential campaign! So excited!! #cantwait
@vacanti @samglover Maybe a woman should be President.",0.53
ENG-test-2558,"A young girl does a back hand spring in tall grass.
A young, long-haired, girl on the beach, is jumping in the air.",0.7
ENG-train-0384,"Chuuk is the most populous of the FSM 's states .
Chuuk has more people than any of the other FSM states .",0.84
ENG-train-4906,"the army screwed up the sun.
By orders of The Commander of the Army!",0.22
ENG-train-3553,"@docdebags @awelab1956 @BuzzFeedAndrew @BuzzFeedNews It will. Otherwise we're guaranteed GOP in control of all 3 branches.
@HillaryClinton is opening 10 more offices in Iowa this week. She's not playing around! #iacaucus",0.41
ENG-train-0981,"Almondvale Stadium is located near the center of the Town of Livingston , approx .
Almondvale Stadium is a football stadium in Livingston , West Lothian .",0.75
ENG-train-5428,"Without a girlfriend you have no chance.
By any chance, is this for your band?",0.07
ENG-test-0868,"Quick read A fun quick read that is easy to get through in one sitting.
This is definitely a fun, 5-star read!",0.45
ENG-test-1559,"A little girl climbing the stairs on the playground equipment.
A little girl gazing out the window of a subway.",0.6
ENG-train-2513,"V is the twenty-second letter in the basic modern Latin alphabet .
U is a letter of the Cyrillic alphabet , used to represent the vowel except after palatalized consonants .",0.5
ENG-test-0543,"It is eloquent, honest and an interesting insight into Mexican-American culture.
I simply cannot recommend this book enough.",0.31
ENG-train-5210,"RT @createdequalorg: ""We're all human, aren't we? Every human life is worth the same, and worth saving."" -J.K. Rowling #...
Mary, Help of Christians persecuted everywhere, pray for us! #HolyLove #UnitedHearts #MaranathaSnS #profamily #1m1w #marriage",0.16
ENG-train-1810,"Have you heard of hobbies?
You should ask her about her hobbies.",0.59
ENG-train-0876,"Applications of cryptography include ATM cards , computer passwords , and electronic commerce .
Things that use cryptography include keeping information secret on bank cards , computer passwords , and the internet .",0.75
ENG-train-3273,"He shoud stay home and grow up
why not stay home and talk!",0.44
ENG-test-1642,"The sugar-free chewing gum , introduced in 2003 , is made in the United States .
Altoid gum is sugar-free , which means there is no sugar inside the gum .",0.67
ENG-train-5451,"Thin wafers are of particular importance since there has been a silicon shortage in recent years .
Accordingly , recent Popes have reaffirmed the importance of Latin for the Church and in particular for those undertaking ecclesiastical studies .",0.06
ENG-train-4817,"@readyforHRC @HillaryClinton #HillaryClinton, the US presidency is a testament to the success of #women their role in the world
The owner of Univisin, donated as much as $25 million to the Clinton Foundation, his wife sits on its board #Univision #Trump",0.25
ENG-train-3649,"Fang, what happened to all the wonderful times you and Max had?
He acts all cold to Max and the Flock.",0.38
ENG-test-2561,"At the present time , both of California 's Senators , Dianne Feinstein and Barbara Boxer , are Jewish .
California is represented by two senators : Barbara Boxer , and Dianne Feinstein .",0.65
ENG-test-0847,"To say that this book has a happy ending would be a lie - it doesn't.
However, I would be extremely interested in seeing a book that writes about the history of this world.",0.52
ENG-test-2228,"Thought provoking, heartbreaking, invigorating, sweet and romantic.
I loved the characters and the writing style.",0.35
ENG-test-0476,"and by the way , he 's not exactly a saint .
and she 's no saint , either , by the way .",0.64
ENG-train-1292,"The writing is fluid and she always manages to makes us feel a myriad of emotions while reading her stories.
The writing is so beautifully done, one Hell of a short story.",0.69
ENG-train-1101,"Aegir or Saturn XXXVI is a natural satellite of Saturn .
Fornjot , or Saturn XLII , is a natural satellite of Saturn .",0.72
ENG-test-2527,"Construction paper(sugar paper)is a tough , coarse , colored paper .
Construction paper or sugar paper is a type of coarse colored paper usually available in large sizes .",0.72
ENG-train-2338,"In 2008 and 2009 , Paste was nominated for a National Magazine Award in the category of General Excellence .
In 2007 , he was nominated for the Group Executive of the Year award by Radio & Records magazine .",0.53
ENG-train-3262,"Very much enjoyed this alternative historical fiction set in North America.
An interesting look at magic and early America.",0.44
ENG-train-2739,"They were also used to defeat the Bavarian Soviet Republic in 1919 .
Each Soviet Republic and Autonomous Soviet Republic had its own coat of arms , largely inspired by the coat of arms of the Union .",0.5
ENG-train-0802,"Any additional instructions from the respective equipment manufacturer must also be strictly adhered to.
strictly also, follow any further instructions of the manufacturer of the equipment used.",0.77
ENG-test-2330,"I was absolutely in love with the amount of Nico in this book.
This book is a hopeful view of love and life, though full of tragedy.",0.63
ENG-train-1181,"That is until her 16th birthday.
On Portia's 16th birthday she learns that she is a witch.",0.69
ENG-train-3195,"If you like the beginning of the wheel of time, you'll like this.
In fact, The Unremembered is very reminiscent of The Wheel of Time, especially The Eye of the World.",0.44
ENG-test-1420,"you two have a nice time ?
you bring them out of the water .",0.3
ENG-test-2305,"The Northern Hemisphere species of swan have pure white plumage but the Southern Hemisphere species are mixed black and white .
Most species are terrestrial , but arboreal and semi-aquatic monitors are also known .",0.46
ENG-train-5407,"A baby sitting outside in a highchair eating.
A man with a beer closes his eyes to smile.",0.09
ENG-test-0747,"What is the real deal with TJ?
Why do we have to wait until July???????????????????????????????????????",0.33
ENG-test-0656,"This book is told from Harpers POV and I really liked her.
I liked the book, I really did, but I found it extremely difficult to get into.",0.45
ENG-test-0738,"i have this problem i can't hold back my ejaculation or my orgasim.
I have a problem holding back my ejaculation and orgasm.",0.69
ENG-test-1483,"Zufikon is a municipality in the district of Bremgarten in the canton of Aargau in Switzerland .
Preonzo is a municipality in the district of Bellinzona in the canton of Ticino in Switzerland .",0.7
ENG-train-4349,"I really felt for him as he went through what was going on (see my attempt not to give anything away!).
He comes across as a playful guy who wants and normally gets all the girls even if just in their dreams.",0.31
ENG-test-1211,"He also writes for numerous magazines (""KidAbra Journal"" and ""Rubber Chicken"" magazine in the UK) and is a comedy writer as well.
He has written many scripts for other performers.",0.6
ENG-train-1317,"Later in his career , he is known to have won a prestigious `` Top ten Hong Kong dance award '' .
In 2004 , a string of concert dates earned Kwok a Hong Kong Dance Award presented by the Hong Kong Dance Alliance .",0.69
ENG-test-0955,"i dont think i could choose between them, however nelly is way hotter.
I do not feel that I can choose one over the other, however Nelly is more attractive.",0.64
ENG-train-3978,"Hillary Clinton has not driven a car since 1996. #clintonfakerealityshow
Let's make Secretary Clinton, President Clinton - @AGMarkHerring @vademocrats",0.34
ENG-train-2366,"Good morning Patriots, let us continue to Pray for this great Nation and the #UnBorn on this great day God has given us!! #ccot
We all have a duty to protect the sanctity of life...from the first cell division, to the last. #ProtectLife #pjnet #ctot #ccot",0.53
ENG-train-4932,"The daemonn can do anything BUT cannot touch his victim directly or leave the house.
Nevertheless Barker creats and changed it to give his own touch.",0.22
ENG-train-3858,"@AlyssSmithh There she is pant suite Hillary to hide those thighs #HillarysDonors #HillarysBigAnnouncement #Benghazi #Obama
Madam President Clinton; you have all the gays vote. #jarrid",0.38
ENG-train-1402,"They go in and out a bit, don't they?
they're going a little bit out there, aren't they?",0.66
ENG-train-4613,"A man in tan slacks and a white dress shirt is speaking into a microphone.
A woman and man playing guitar while a brown-haired woman speaks on the phone.",0.28
ENG-train-1155,"U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 21 others, the military said.
U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 99 others during 1,729 patrols and 25 raids conducted over 24 hours.",0.72
ENG-train-0932,"There is, in this power of destruction... also the promise of hope.
there's a promise of hope in its ability to destroy.",0.75
ENG-train-3891,"For the record, as a #Latino, (#Peruvian to be specific), let me state the obvious: #FuckTrump
@MarioLopezExtra @nbc fires Trump, but maintains strong ties with @BWilliams @TheRevAl #LAUGHABLE #JOKE #LIARS #NBC GO",0.38
ENG-train-1041,"He tends to nap most days!
he tends to nap at them most days!",0.72
ENG-test-1909,"Due to the storm 's rapid passage , rainfall was primarily light and amounted to less than 1 i.
Since the storm was moving so quickly , it did not drop much rainfall ; precipitation usually amounted to below 1 i.",0.66
ENG-test-2325,"It has to do with lesbianism if that's what you mean by tickling
If you truly love each other, you'll find a way.",0.48
ENG-train-3732,"I don't want Ryo to be a Barrons.
Barrons & Mac would be in the forefront of the Ice situation, even despite wanting to give Dani space.",0.38
ENG-train-5346,"A woman putting makeup on a man.
A young woman pours a shot of alcohol.",0.12
ENG-train-3132,"Now that #Hillary is raising money like an incumbent president, can we stop pretending that she won't be the nominee?
#Putin, #NothingMoreAmericanThan voting based for a politician to lead the country when she can't even handle email. #think",0.44
ENG-train-0055,"Green Lantern to be reintroduced as gay by DC Comics
Green Lantern to be relaunched as gay superhero",0.97
ENG-train-0043,"It matters tremendously to you, this, doesn't it?
it's very important to you, isn't it?",0.97
ENG-train-4853,"@johnkerry @statedept Nude pic of you and Brian Williams on your desk! MY EYES MY EYES
Trump is a Non-Establishment candidate. I like it! #MakeAmericaGreatAgain",0.22
ENG-train-0675,"Lucien Gaulard , John Dixon Gibbs , Carl Wilhelm Siemens and others contributed subsequently to this field .
Contributions were also made by George Westinghouse , Lucien Gaulard , John Dixon Gibbs , Wilhelm Siemens and Oliver Shallenger .",0.78
ENG-train-1879,"For Riley, solving multiple cases--in a world going mad with human and vampire passions--would have been tough enough.
I love how Riley have evolved throughout the series.",0.59
ENG-test-0391,"`` i was also unhappy with what admiral jurgensen 's subordinates told me about the briefing , '' honor told him .
`` i was n't particularly happy over what admiral jurgensen 's briefers had to say to me , either , '' honor told him .",0.69
ENG-train-1108,"After some experience, I have decided that I would like cultural interaction in my marriage.
i have been participating in cultural interaction and now i want it in my marriage.",0.72
ENG-train-4996,"The original featuring Peter Sellers actually references the Pink Panther diamond.
I won a big pink panther from one once, but no luck since!",0.22
ENG-train-5320,"They both look like their father.
I assume that her father killed her.",0.12
ENG-test-0336,"A house cat is sitting on top of an old white car.
A young male wearing a white shirt with a character outlined very darkly.",0.36
ENG-train-3705,"Why not stop talking and get a life.
I would stop talking to him.",0.38
ENG-test-0207,"The males can leap over 9 m in one leap .
The males can jump a distance of 9 m in one leap .",0.77
ENG-train-2415,"I tell you it was a well-worn track.
I'm telling you, it's an embroidered trail.",0.53
ENG-test-2568,"This one is definitely a unique and interesting read.
I really enjoyed the design of the book with the illustrations, that was probably my favorite part.",0.44
ENG-test-1271,"I got to 75% of this book and I had to give it up.
This book is quite terrible.",0.33
ENG-train-2468,"In 1963 , Hilary discovered Kingsley 's love affair with novelist Elizabeth Jane Howard .
The first time in 1948 to Hilary Bardwell and then to novelist Elizabeth Jane Howard in 1965 .",0.53
ENG-test-0382,"It's just PC to say you are not.
It is respectful to say that you are not.",0.41
ENG-train-5037,"Fisher's voice comes down from the corridor.
And after it rains, the sun comes out.",0.19
ENG-test-0028,"Cadenazzo is a municipality in the district of Bellinzona , in the canton of Ticino in Switzerland .
The Province of Nuoro is a province in the autonomous island region of Sardinia , Italy .",0.47
ENG-train-3271,"A man with a black dog sitting in a yellow kayak on that is floating on calm water.
Three sailboats float on calm water in front of hills and palm trees.",0.44
ENG-dev-0044,"Motorcades can be used to transport a very important person , usually a political figure .
Motorcades can be used to transport a very important person -LRB- VIP -RRB- , usually a political figure .",0.77
ENG-train-0978,"An idea that is fully formed, fully understood, that sticks.
a fully formed and clear idea, that's the real thing.",0.75
ENG-train-4782,"Pester her for more info, or what?
Without that info tho, here goes.",0.25
ENG-test-1643,"thousands are in the streets .
thousands more swell in streets .",0.7
ENG-train-0265,"the united states government and other nato members have refused to ratify the amended treaty until officials in moscow withdraw troops from the former soviet republics of moldova and georgia.
the united states and other nato members have refused ratify the amended treaty until russia completely withdraws from moldova and georgia.",0.88
ENG-train-4772,"This is the classic joke.
Joke with her and then leave.",0.25
ENG-train-5356,"As of 2000 , the population was 11,814 .
This is a list of the 11 shortest-reigning popes .",0.12
ENG-train-0898,"So go and dance with your thunder and lightning
then take your thunder and dance",0.75
ENG-test-1635,"WHY IS IT THAT THESE WOMEN HAVE SUCH AN EFFECT ON ME AS WELL AS MOST MEN
Why is it that women like this have such a strong effect on myself and most other men?",0.73
ENG-train-4973,"She redeemed herself somewhat at the end.
Flory is a young and uninitiated fairy, fending for herself with many lessons to learn about selflessness, empathy, determination, and courage.",0.22
ENG-train-1892,"After finishing this book I can honestly say, I have no freaking idea what this book was about.
This time, the book is set in a futuristic world, but again, I was a bit lost as to ""when"" and ""where"" we were.",0.59
ENG-train-1132,"It is not the eastern shore that worries me.
I'm not worried about the East Bank.",0.72
ENG-train-2902,"Two persons are wearing rescue or safety gear.
A garbage collector dressed in a yellow safety vest rides on the back of a garbage truck.",0.47
ENG-test-0147,"well i don't really have an answer cuz i don't know what state u live in.
I cannot answer that question since I do not know what state you live in.",0.71
ENG-train-4929,"A brown dog jumping in the air
A little girl swimming in a pool.",0.22
ENG-train-2185,"It is best known as the site of Windsor Castle .
The Queen has a castle in Windsor called Windsor Castle .",0.56
ENG-test-0296,"As of the United States 2000 Census , the borough population was 3,155 .
Bedford is a town in Middlesex County , Massachusetts , United States .",0.52
ENG-train-0739,"Any chance of talking him out of it?
can we talk him out of this?",0.78
ENG-dev-0035,"A boy with no shirt is standing in water.
skateboarder ""Popping a wheelie"" near the water.",0.35
ENG-train-0776,"Coordination among the relevant stakeholders shall be encouraged by the Commission.
the Commission supports coordination between interested parties.",0.78
ENG-test-0310,"nicole because lindsay seems more educated
I would choose Nicole, as Lindsay seems much more educated.",0.59
ENG-train-3408,"Canada's legal definition of ""human being"" is based on 17th century science. It's time for an update. #ProLifeYouth #cdnpoli
@StevenErtelt @GM_GXPfan My wife had an abortion when she was young She regrets it to this day",0.41
ENG-test-0830,"A huge group of people crowing a street with hanging stars between the buildings.
A group of people walking in the street, one talking on a cellphone, the man is explaining something.",0.6
ENG-train-3463,"Children playing in water fountains that shoot up from the ground.
A man in black bathing trunks dives into water.",0.41
ENG-train-3914,"Just like how he knew Mara.
The Evolution of Mara Dyer is the second book of the Mara Dyer Trilogy.",0.34
ENG-test-2119,"The city was the capital of the former Bhopal state .
Bhopal is also headquarter of Bhopal District .",0.71
ENG-dev-0005,"Connor is the exception to his families rules.
He does things to appear to be the perfect son while quietly living his own life.",0.42
ENG-test-1824,"There are two men with sunglasses, one of which is wearing a hat and a backpack.
Two men playing instruments for money while a woman is on her phone.",0.46
ENG-train-1296,"Salt licks placed nearby can prevent porcupines from injuring themselves .
Salt licks placed nearby can stop porcupine damage .",0.69
ENG-train-3797,"The opening of Hassocks Gate as the railway station in 1841 saw the beginning of the village that is known today .
The terminus was the first city railway station in Australia , and the opening day saw the first steam train trip in the country .",0.38
ENG-train-1431,"A man by himself fishing in a river that runs through a city.
A male is standing in a river and fishing and is holding a net.",0.66
ENG-train-4383,"I really hope @realDonaldTrump doesn't combover and shoot me with the pistol he's constantly packing..
We get all the bad #Mexicans...minus the ones whose labor built your empire, of course. #TrumpedFacts #Delusional #GTFOH",0.31
ENG-train-3393,"I watch the Real World because I like that show!!!
Laguna Beach, Real World and Road Rules.",0.41
ENG-test-1947,"fuck you , you fucking piece of shit .
come on then , you fucking shit of a thing !",0.53
ENG-train-0613,"The name Peloponnesos means `` Island of Pelops '' .
Its name means Island of the People and was named after Pelops .",0.8
ENG-train-1536,"Oh, five to seven days for the 'A' group.
by A Group in about seven days.",0.66
ENG-train-1359,"It carries with it a very distinctive feeling, no?
he brings a pretty specific feeling, doesn't he?",0.66
ENG-train-2425,"@RedAlert -there should be a ""stigma"" to butchering pre-born children - its a horrendous crime against humanity. #murder
#ThingsYouDontSayAsAPolitician: ""I'm personally opposed to #abortion, but..."" Abortion is WRONG. Period. youth",0.53
ENG-train-3650,"(moaning continues) Do you know what she's doing?
(groans continue) Vsh, what does it do?",0.38
ENG-train-2843,"I will be reading more of the Harper Connelly series.
I will say, however, that I got squicked out by the romantic turn Harper and Tolliver took in this book.",0.47
ENG-train-2063,"second in the night watch series - loved it!
So much love for this series!",0.56
ENG-test-1360,"the above aid can not be implemented .
the above aids may accordingly not be implemented .",0.64
ENG-test-1191,"All in all, not a bad book.
I completed the book within 24 hrs as I could not put it down.",0.45
ENG-test-1229,"Hunting season soon comes and Slade takes his dogs into the wilderness for the interim .
When hunting season comes he takes the dogs and goes on a hunting trip .",0.63
ENG-train-0284,"Belinda is an inner satellite of the planet Uranus .
Belinda is a closer moon to Uranus .",0.88
ENG-train-4024,"She made him work for it.
I had more sympathy for him than Adrienne, which was refreshing.",0.34
ENG-train-3316,"It includes 500-600 species of mostly herbs , with some shrubs and trees , in 32 genera .
Most Heliantheae are herbs or shrubs , but there are some that grow to the size of small trees .",0.43
ENG-test-2543,"Two girls in white shirts and blue jean shorts walking through a group of people with umbrellas in the background.
A group of women, some with kids, wearing white t-shirts with number tags, are smiling as they are being photographed on the field.",0.47
ENG-test-2374,"you might wonder why not full 5 leaves but 4.5?
But its like this..... And you can not stop watching or reading.",0.3
ENG-test-1394,"A cliffhanger ending makes me want to find out what happens next.
And that alone makes me want to continue this series, in spite of it's flaws.",0.52
ENG-train-2278,"You are able to purchase it on eBay.
You are able to download or purchase from amazon.com",0.53
ENG-test-1639,"It reached number 1 on the Billboard Hot 100 during the week of September 20th , 1975 .
The song reached the number 1 position on the US Billboard Top 100 in September 1975 .",0.67
ENG-train-3790,"Three puppies on a couch next to a bottle of milk.
Three people resting on a snowy mountain.",0.38
ENG-test-1716,"That is one big issue.
Sonnenblick is one of my favorites.",0.23
ENG-test-1315,"The Valkhof at Nijmegen typifies the Dutch landscape.
A small boat filled with fisherman wait to capture lobsters.",0.44
ENG-train-2018,"People are obviously inconvenienced,"" said Dr. Jim Young, Ontario's commissioner of public safety.
We're being hyper-vigilant,"" said Dr. James Young, Ontario's commissioner of public safety.",0.56
ENG-test-0208,"your guy will surely be hurt if he finds out that you've been going out with this extra guy.
Your guy will be hurt, if he finds out you have been going out with another guy.",0.74
ENG-train-4792,"we're working on the male police.
Outside of working hours for next 8 hours",0.25
ENG-test-1127,"The station was served by the Woodside and South Croydon Railway .
Woodside is a town in the London Borough of Croydon , England .",0.48
ENG-test-1106,"(I actually don't know why you wouldn't want all of those things in your life.
I don't know what it is.",0.33
ENG-test-2036,"Wizardry inspired many clones and served as a template for computer RPG games .
Wizardry inspired many games which were almost exactly like it .",0.74
ENG-test-0457,"you and christie , you 're fucking someone ?
are you and christie , like , fucking around ?",0.73
ENG-train-1094,"Was slow in the beginning but really picked up in the middle.
but it was a slow starter for me.",0.72
ENG-train-5167,"I'm making the film for the scene.
Making the Youth Guarantee a reality",0.16
ENG-train-2480,"The family name is derived from the genus Vitis .
The order name is derived from genus Fagus , Beeches .",0.53
ENG-train-3327,"Even with my qualms, I'm still looking forward to reading the next book.
Sophie is age appropriate for young adult books, but the language and writing style of this book is much more on an adult level.",0.41
ENG-train-4431,"A man watches eagerly as his black dog leaps into the water.
Two BMX bikers jumping dirt ramps in front of a body of water.",0.28
ENG-test-0499,"this book just flew across the room because of the ending.
i now want to go out and buy mystic.",0.33
ENG-train-2907,"Elizabeth Kocanski Carolan is an American professional wrestler , better known by her ring name Beth Phoenix .
William Jason Reso is a Canadian professional wrestler and actor , better known by his ring names Christian and Christian Cage .",0.47
ENG-train-0012,"You might find out later, that you lost the perfect one.
u might find out later you lost the perfect one.",1.0
ENG-test-1826,"is it going to be hard on him ?
do n't be absurd , mother .",0.3
ENG-test-1697,"People walking and relaxing in a plaza.
Six people are walking up a blue ramp",0.45
ENG-train-2764,"hey y'all giving a big old s/o to donald trump, we settled our differences and are butt tight now
Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble",0.47
ENG-train-2554,"Sergei Viktorovich Fedorov is a Russian professional ice hockey forward and occasional defenseman currently playing for Metallurg Magnitogorsk of the Kontinental Hockey League .
Evgeni Viktorovich Nabokov is a Russian and Kazakhstani professional ice hockey goaltender currently playing for the San Jose Sharks of the National Hockey League .",0.5
ENG-train-2279,"Have you tried the American Express website?
I tried their website but that didn't help.",0.53
ENG-test-1032,"I am SO glad that I did not give up on the story.
I love everything about it.",0.44
ENG-test-0506,"The three relatively well-known allotropes of carbon are amorphous carbon , graphite , and diamond .
Carbon in nature is found in three forms called allotropes : diamond , graphite , and fullerenes .",0.74
ENG-train-3516,"Inform her it's incorrect. That you noticed that the preparatory children don't like her.
I wanted to inform you that uninnocent21s answer is incorrect.",0.41
ENG-test-0952,"what are you doing ?
what you doing ? ca n't you see where you 're going ?",0.59
ENG-test-2224,"Wynne also served as Conservative MP for Merioneth from 1865 to 1868.
He stood down in 1868 when facing likely defeat by the Liberal candidate David Williams, following the Second Reform Act.",0.46
ENG-train-1082,"Nagri Tutial has an average elevation of 1243 metres .
Nagri Tutial is 1243 metres above the level of the sea .",0.72
ENG-train-5069,"I liked him from the start, but in this book I seriously fallen in love with him.
To that end, she became a fallen angel.",0.19
ENG-train-4716,"a young girl climbs a tree.
A skater leaps through the air near a railing",0.25
ENG-train-3872,"Jeannie Longo is a French racing cyclist , multiple French and world champion .
Alberto Ascari was an Italian racing driver and twice Formula One World Champion .",0.38
