PairID,Text,Score
AFR-test-209,"Verse 36  38 handel oor n tyd toe dit moeilik was om te glo.
Weer laai hy die kat en ry so 5km weg en smyt hom uit.",0.12
AFR-dev-249,"Die roete bied ook n lieflike uitsig oor die sandduine waarná jy via die ongerepte strand terugkeer.
Skroef twee 1000mmplanke op elke hoek van die kis vas.",0.28
AFR-dev-245,"Ons het toe die veralgemeende potensiaal gebruik om n gemodifiseerde weergawe van die Kac integraal vergelyking te bereken.
Ongelukkig kon ons nie die eiewaardes van die gemodifiseerde integraal vergelyking met ons gekose numeriese metode bereken nie.",0.72
AFR-test-274,"Hierdie stutte lyk soos n domkrag met n slinger aan die bokant.
Soos jy die slinger draai, lig n arm aan die kant van die hoekstut.",0.47
AFR-dev-79,"Dit is n goeie geleentheid om staaltjies en stories te deel.
Dit is n goeie tyd om stories te weef, hetsy verbeeld of werklik.",0.69
AFR-dev-254,"Dié maklike meringue het n sagte tekstuur binne-in en is perfek met n suurlemoenvulsel en vars bessies.
Sulke lammers word lewend gebore, maar kan nie loop of suip nie en vrek binne 'n paar dae.",0.19
AFR-test-53,"In die Eerste Wêreldoorlog is hy n dokter in die Kanadese leër.
In die Tweede Wêreldoorlog sluit Banting hom as n majoor by die Kanadese leër aan.",0.62
AFR-test-116,"Giet die suurlemoensap en 30 ml (2 e) van die water by.
Pols tot die deeg begin saamkleef (giet nog n bietjie water by indien nodig).",0.53
AFR-dev-78,"Stel jou voor jou kind skryf elke week n opstel.
Washington is ook n fietsryer-vriendelike stad.",0.09
AFR-test-77,"Die Solidariteit Beweging is vanjaar 110 jaar oud.
Vir die Solidariteit Beweging is dit nou belangrik om die boublokke in te messel vir die volgende 110 jaar.",0.72
AFR-dev-244,"Klik OK. En 'n dialoog verskyn om jou te vertel hoeveel duplikate verwyder is, sluit dit net.
En nou is al die duplikate verwyder, maar hou net een in die lys.",0.75
AFR-test-275,"Sy pa het hom gegryp en vir n lang tyd, sonder woorde, styf teen hom vasgedruk.
Maar nou dat hierdie seun van pa teruggekom het, reël pa vir hom spesiaal n groot fees.",0.78
AFR-dev-50,"Hy word deur bendelede geteiken en beleef n paar dinge waarop hy nie gereken het nie.
Hy word deur n inisiasie geneem, wat hom laat terugverlang na sy veilige huis by sy ouma.",0.44
AFR-test-12,"Die hart is n aanduiding van ons ritmes, hoe die lewensbloed deur ons vloei.
Ek het probeer dink hoe iets soos hartseer deur n metafories oorplanting genees sou kon word.",0.41
AFR-dev-26,"Giet n laag vla oor.
Herhaal die proses; eindig met n laag vla.",0.81
AFR-test-21,"Die verskeie elemente wat bygedra het tot die (vorming van die) struktuur van jazz word behandel.
Die (noodsaaklike en opsionele) musiekinstrumente wat in jazz groepe aangetref word, word behandel.",0.78
AFR-dev-185,"Ek is pissed, en nou is ek eers pissed oor ek elke keer die donerse ding verloor.
Die gebruiker wat hierdie basiese reël oortree, sal nie deur toeter geduld word nie.",0.41
AFR-dev-3,"Jy ry die eerste hoepel antikloksgewys tot by n vurk in die pad.
Internet is die ander tegnologie wat dit moontlik maak om jou besigheid op n bekostigbare manier te bemark.",0.19
AFR-dev-141,"Die temperatuur waarby voedsel gesteriliseer word, verskil van voedselsoort tot voedselsoort.
Maar toe ruil hy die wine en dine vir n R2000 skenking vir die radio se gee projek.",0.31
AFR-test-246,"Die kante van die uitgang word ook 9 duim dik gemaak van omtrent 6 dm.
Sy word ook genomineer vir n SAFTA-toekenning vir Aktrise van die Jaar vir haar rol in hierdie film.",0.06
AFR-dev-31,"Jy kan aan pos proe, maar die kos kan nie proe nie  dit smaak lekker of sleg.
Kos is smaaklik of smakeloos en jy sal sê: ek proe aan die kos en dit smaak lekker.",0.75
AFR-dev-49,"Ja, want die gevaarlikste ding op twee bene is n skrywer op soek na n storie.
Uiteindelik bely die skrywer sy onmag om die storie tot n klinkende of knallende slot te bring.",0.62
AFR-test-235,"Hierdie kinders se regte kan weens verskeie redes ook nie eens in n breë familieverband ondervang word nie.
Verder word toegegee dat dit ongewens is om kinders op n groot skaal in inrigtings te versorg.",0.56
AFR-test-135,"Dit was geskryf deur Gideon Brückner, gelees deur François Haasbroek en skets deur Fred Mouton.
Dit was gelees en geskryf deur Jaco Kirsten, en die skets was gedoen deur Fred Mouton.",0.5
AFR-test-278,"Stap: 6 Spuit ewe veel vulsel met behulp van n spuitsak op elke koeklaag.
Los n randjie rondom elke laag, anders gaan die vulsel uitpeul wanneer jy die lae opmekaar stapel.",0.66
AFR-dev-359,"Dit was gelees en geskryf deur Jaco Kirsten, en die skets was gedoen deur Fred Mouton.
Dit is geskryf en gelees deur Toast Coetzer, skets deur Fred Mouton.",0.62
AFR-dev-174,"My eerste stukkie advies is dat jy realisties moet wees oor die afstand wat jy wil hengel.
Dit bring tot n einde die maanverkenningsprogram van die Verenigde State.",0.19
AFR-dev-257,"Ek druk toe n derde patroon in die kamer, weereens n 180gr AccuBond.
Toe gee ek hom n derde skoot, reg van voor af in die bors.",0.66
AFR-test-119,"Jy raak, met ander woorde, prakties betrokke by die skep van hoop.
Negatiwiteit skep sy eie momentum, dit raak aansteeklik en vernietig hoop.",0.59
AFR-test-56,"Dit maak ook maklik skoon en is te kry in n verskeidenheid kleure.
Hou ook n stofsuier byderhand as jy gaan skuur, en maak seker die area is goed geventileer.",0.53
AFR-dev-243,"Dit is heeltemal natuurlik vir ons om n vrees te hê vir verdrink.
Ek is immers n soogdier wat op land lewe en dus is ons ongemaklike vrees vir verdrink natuurlik.",0.78
AFR-dev-58,"In 1927 het n Amerikaner, Charles Strite, die wêreld se eerste wiprooster ontwerp.
Dit is nie asof jy 20% meer werk n dag doen as n roker nie.",0.22
AFR-test-239,"Die boer het dalk n kind(ers) wat die boerdery by hom gaan oorneem.
Verkoop die boer sy plaas aan die kind(ers)?",0.69
AFR-test-344,"Gedurende die sg struggle, was hy in beheer van die ANC se inligtingsdiens.
Die resultate van die struggle, spreek vanself.",0.47
AFR-dev-363,"Dis baie gerieflik, skoon en netjies met alles wat jy nodig het.
Skoon, netjies en alles in 'n werkende toestand.",0.75
AFR-dev-47,"Gebruik dit in slaai, vrugteslaai, gooi dit in n drankie of versier n gereg daarmee.
As plantluise n probleem is, spuit met seepwater of vee dit af met n klam doek.",0.22
AFR-dev-188,"Ek was al n paar keer by die kleiner winkel en twee keer by die groot winkel.
Ek besluit toe om die groot winkel n kans te gee.",0.62
AFR-dev-82,"Dit is gemaak van hoë gehalte bestanddele, maar dit is nie geskik vir vegane of vegetariërs nie.
Daar was volgens n raming n tyd gelede sowat 30 miljoen skape in Suid-Afrika.",0.31
AFR-test-352,"Laat jouself hieroor geld op n manier wat konflik beperk soos met e-posse of deur n bemiddelaar.
As dit gereeld gebeur, probeer sy dalk vir jou n verslawing wegsteek soos aan drank of dobbel.",0.19
AFR-test-317,"Hulle hou hulle onskuldig en maak of hulle my nie in my volle waarheid gesien het nie.
Toe hou ek my net so onskuldig en maak of ek nie weet wat hulle gesien het nie.",0.84
AFR-dev-149,"Wêreldwyd se Wêreldgids is so trots Suid-Afrikaans soos n boereworsrol by n Springbokrugbywedstryd.
Elke week kies Wêreldwyd n besigheid uit die Wêreldgids om in die Kollig te verskyn.",0.72
AFR-test-98,"Benoud soos n tandmuis wat in n army boot loop staan en val het.
Dit is 'n goeie swart cohosh-aanvulling op die mark vir 'n bekostigbare prys.",0.16
AFR-test-14,"Die Afslaer dra alleenlik kennis van die toestand van die goedere soos wat geopenbaar is.
Die afslaer dra nie enige verdere kennis anders as soos hierin uiteengesit nie.",0.69
AFR-test-342,"Volg dit op met die tweede ry kolle in n ander kleur as die eerste ry.
Maak dan kolle met jou kolletjiepen in n ander kleur, soos swart.",0.78
AFR-dev-309,"Die vliegdek word gebruik deur vliegtuie om te land en op te styg.
Die Palms Pub & Grill is ideaal vir Verjaarsdae of Korporatiewe funksies en bied 'n verskeidenheid spysenierings opsies.",0.31
AFR-dev-160,"Die volgorde van die letters kan gekontroleer word deur die tang op n stukkie karton te knip.
Van die ink kan op n stukkie watte of wol in n leë politoerblikkie gegooi word.",0.44
AFR-test-130,"Christian Lealiifano het die strafdoel oorgeklits: 7-3.
Lealiifano het strafskop vroeg in tweede helfte oorgeskop toe Louw by die afbreekpunt oortree het: 16-9.",0.62
AFR-test-258,"Kato wil n baba hê, maar daar is nie n spesiale man in haar lewe nie.
Stef Steenkamp, met wie Kato n jarelange platoniese vriendskap het, kom met n plan vorendag.",0.56
AFR-dev-171,"Nou is daar n natuurlike benadering om jou vel te verbeter en dis vir alle veltipes geskik.
Hoe langer die beleggingstermyn, hoe hoër is die rente op n vaste deposito.",0.19
AFR-dev-317,"Die maatskappyprofiel, 'n uiteensetting van die Senwes Groep en meer oor Senwes as handelsmerk.
Lees meer oor die Raad van Direkteure, die Uitvoerende Komitee en Senwes se korporatiewe beheer en volhoubaarheid.",0.44
AFR-dev-147,"Marí Hudson gesels met n chirurg van die Tygerberg Hospitaal oor dié kwessies.
Marí Hudson gesels in Borskankermaand met dr. Trusia Burgers van Somerset-Wes oor haar persoonlike stryd teen borskanker.",0.62
AFR-test-125,"Indien jou gebruik 'n wenas regverdig, sit hom op.
Indien jou gebruik net mooi paaie is maar swaar vrag, sit 'n dakrak op.",0.69
AFR-test-298,"Omtrent niks gaan verlore wanneer n volstruis geslag word nie.
Die klein vlerke word uitgesprei wanneer hy ooplê oor die veld met n snelheid van tot 65 km/h.",0.69
AFR-dev-283,"Meganiese wastoestelle het in die 1800s hul verskyning in huise begin maak.
En laastens, Velazquez self - en ver agter in die spieel is Koning Philip IV en die Koningin.",0.19
AFR-test-50,"Die lammers word sonder ore en met 'n gesplete verhemelte lewend gebore, maar vrek kort daarna.
Ons beste wense aan julle en ons hoop julle kom maak binnekort weer hier 'n draai.",0.16
AFR-test-372,"Unicode is 'n internasionale standaard vir die identifikasie van grafiese tekens en simbole (soortgelyk aan die ASCII-kode).
Die standaard ken 'n nommer aan alle tekens en simbole ('karakters') van alle geskrewe tale toe.",0.78
AFR-dev-313,"In jou vriend moet n mens sy beste vyand hê.
Die deernis vir jou vriend berg homself onder n harde dop, daaraan moet jy probeer vasbyt.",0.66
AFR-test-100,"Ek sien toe dinge is nie lekker nie: hierdie ouens is op `n mission.
Die polisie het al glo `n ruk hierdie ouens ge-suspect.",0.59
AFR-test-124,"Wat is nou mooier as n slaai versier met kappertjies, of ysblokkies met gesiggies daarin?
Gebruik dit in slaai, vrugteslaai, gooi dit in n drankie of versier n gereg daarmee.",0.62
AFR-test-248,"Wanneer die vlag snags oor die parlement hang moet dit verlig word.
Wanneer die vlag normaal hang moet die wit baan altyd na links wys met die groen veld op regterkant.",0.69
AFR-test-320,"Kook die vleis eers vir n rukkie met asyn, bietjie naeltjies en n paar uie.
Hierdie artikel handel oor die Deense wetenskaplike en digter, Piet Hein.",0.06
AFR-test-47,"Of gebruik n Franse manikuurstrokie om jou naels af te skort en verf dan die punte.
Verf jou naels n effekleur van jou keuse.",0.56
AFR-test-225,"Met ander woorde: Hierdie ligstrale vorm op sulke hoogtes nog geen spesifika nie.
In Hoofstuk 4 word gedigte behandel waarin die digter skryf oor sosiale status van mense.",0.22
AFR-test-101,"Hondsdolheid is n potensieel dodelike siekte wat versprei word deur die speeksel van besmette diere.
Neem dan die persoon na n hospitaal sodat n entstof teen hondsdolheid toegedien kan word.",0.94
AFR-dev-156,"Kali word ook al hoe meer gedwing om n keuse tussen Zak en Leonardo te maak.
Sy ontdek ook dat daar n Kali ontluik wat sterker en dapperder is as arme banggat Kali.",0.78
AFR-dev-124,"Pak n laag poffertjies bo-op die koekstruif en giet nog stroop oor.
Die stroop kan in die middellaag uitgelaat word vir n minder soet koekstruif.",0.75
AFR-test-150,"Dis die maklikste plek om n verskeidenheid Afrikaanse kinderboeke te bekom.
LekkeSlaap het wonderlike opsies vir akkommodasie in Franklin Roosevelt Park.",0.47
AFR-test-297,"Die kante word skuins ingesit om te voorkom dat die voer vermors sal word.
As die kante regop sou wees, sal voer vermors word en die houer ook minder voer hou.",0.81
AFR-dev-303,"Daar is verskeie metodes waarop hierdie geld gebêre kan word sodat dit terselfdertyd ook n opbrengs verdien.
LekkeSlaap het wonderlike opsies vir akkommodasie in Tankwa-Karoo Nasionale Park.",0.16
AFR-dev-91,"Met enkelbedragongeskiktheidsdekking word n kontantbedrag betaal as jy permanent ongeskik raak en gevolglik nie kan werk nie.
Inkomstebeskermingsdekking betaal n maandelikse inkomste uit as jy tydelik of permanent ongeskik raak.",0.59
AFR-dev-201,"Dit is eers redelik onlangs dat die term Barok gebruik is vir die literatuur van die 17e eeu.
Die term Barok word in die Nederlandse literatuur gewoonlik vir die eerste keer vir Vondel se werk gebruik.",0.62
AFR-dev-250,"Dit lyk nes die stewels wat ek aan het, dis net n goedkoper weergawe.
Omdat sy nogal klein en bekrompe is, lyk sy soos n pikkewyn.",0.31
AFR-dev-265,"Wanneer die vis n slagoffer gehap het, is daar geen wegkomkans nie.
Wanneer n skool piranhas n skool kleiner visse teëkom, bevlieg hulle die groep.",0.5
AFR-dev-289,"Aan al die personeel en bestuur van Oori River Lodge, jul hardewerk sal altyd onthou word.
Jul plekkie sal altyd onthou word deur ons.",0.63
AFR-dev-122,"Dit is gemaak van hoë gehalte koudpers, ekstra-maagd klapperolie.
In die somer rondom 21 Junie is die son vir ongeveer drie maande lank laag bokant die horison sigbaar.",0.19
AFR-test-13,"Geniet jou rus, en neem n paar fotos net vir jouself.
Die kragte wat deur die kristallisasie, herkristallisasie, akkumulasie, dehidrasie en herhidrasie van soute veroorsaak word.",0.16
AFR-test-368,"Skaap sleep vyf swaar stompe oor die sloot.
Skaap sleep die bruin dwarshoute oor die swaar stompe.",0.66
AFR-test-79,"Baie voorwerpe laat wel n hoeveelheid lig deur, maar is nie deursigtig nie.
Versamel droë saadkoppe aan die einde van die seisoen en skud die saadjies uit in n papiersak.",0.38
AFR-test-208,"Teen n baie lae jaarlikse bedrag kan jy n groot verskeidenheid boeke lees.
Gaan snuffel in tweedehandse boekwinkels rond en koop boeke teen n fraksie van die oorspronklike prys.",0.53
AFR-dev-285,"Marius Joubert, bloedspatsel-deskundige verbonde aan die Suid-Afrikaanse polisiediens, sou aanvanklik Maandag in die hooggeregshof verskyn.
Hy sou aanvanklik verlede week getuig het, maar kon vanweë ongesteldheid nie in die getuiebank verskyn nie.",0.53
AFR-test-250,"Dit is beskikbaar in laer hoeveelhede, bevat soja en ander onnodige bestanddele en dit is 'n bietjie duurder.
Dit bevat ook 'n baie hoë hoeveelheid vitamien K, en dit sluit onnodige addisionele bestanddele in.",0.38
AFR-dev-36,"Hy sê egter nie wie die departement dink vervolg moet word nie.
Daar was egter geen verwysing daarin dat iemand vervolg moet word nie.",0.56
AFR-test-259,"Newton se gevolgtrekking was dat n reënboog op dieselfde manier gevorm word.
In sekere omstandighede word n dubbele reënboog gevorm, met die kleure in die omgekeerde volgorde.",0.94
AFR-test-364,"Die meeste soorte melk het 45 - 60 kalorieë en 4.7 - 5.0 gram koolhidrate per 100 ml.
Doen dit vier keer 'n week en jy sal 1200 bykomende kalorieë en 100 gram koolhidrate kry.",0.53
AFR-dev-1,"Hoe, dink jy, is die pikkewyn aangepas om in water te swem?
Hoe, dink jy, stoor dit water vir lang tydperke?",0.56
AFR-dev-239,"Bedags werk ek by 'n plaaslike laerskool en saans verdwaal ek in 'n wêreld van storieskryf.
Ek werk steeds bedags by n plaaslike laerskool.",0.56
AFR-dev-369,"Effekte word deur die regering en groot maatskappye uitgereik as hulle geld wil leen.
Effekte wat deur die staat uitgereik word, is seker die veiligste.",0.59
AFR-test-2,"Ons leer immers ons kinders n rein liggaam is die naaste aan n rein hart.
Net so is n skoon omgewing die naaste aan n skoon hart.",0.69
AFR-dev-271,"Net 'n dankie sê vir die wonderlike musiek wat jul verskaf het.
Wil net vir jul dankie sê vir 'n uitstekende dag.",0.59
AFR-test-11,"Hierdie boekie probeer n beknopte weergawe oor hierdie seminare weergee.
Die volledige verslag sal ook aan die werkgroep beskikbaar gestel word vir bespreking tydens 'n volgende vergadering.",0.47
AFR-dev-107,"Die skool aanvaar geen verantwoordelikheid indien dit wegraak, gesteel of beskadig word nie.
Die skool aanvaar geen verantwoordelikheid vir diefstal uit sluitkassies nie.",0.81
AFR-test-224,"Beweeg liggies heen en weer totdat jy gemaklik die swaard so teen die bottel kan beweeg.
Mandela se visie het in n nagmerrie ontaard en Suid-Afrika is nie meer die wêreld se gunsteling-wonderwerk-land nie.",0.16
AFR-test-362,"Iemand wat op dieselfde perseel woon, kan n beëdigde verklaring aflê dat jy ook daar woon.
Hy/sy moet n afskrif van hul ID en bewys van woonadres insluit; dieselfde adres waar jy woon.",0.75
AFR-test-375,"Noordbaai (Coral Island) bied eksotiese koraal, kleurvolle visse en onderwater mariene lewe.
Ons kan hierdie kleurvolle koraal en onderwater seelewe deur middel van 'n glasbodem en snorkel (opsioneel) besigtig.",0.53
AFR-test-99,"Gooi n bietjie water by, indien nodig.
Dalk ontbreek daardie vermoë tot meegevoel in sy psige.",0.31
AFR-test-71,"Prysgeld vir die 10 km is R250, R150 en R100 vir die eerste drie plekke.
Daarom gaan jy n meester word van met die minste klaarkom, tent opslaan en vuurmaak.",0.28
AFR-test-242,"Tog gee die Here haar nog n kans met haar derde kind, Set.
Soos die Here ons almal altyd weer nog n kans gee.",0.81
AFR-dev-277,"Laat die swaard vinnig en ferm teen die vertikale naat in die rigting van die prop afgly.
Dit kan ook n impak op die Suid-Afrikaanse landbou hê.",0.28
AFR-dev-128,"In Hoofstuk 4 word gedigte behandel waarin die digter skryf oor sosiale status van mense.
In Hoofstuk 5 word gedigte behandel wat die tema het dat mense moet terugkeer na tradisionele gebruike.",0.72
AFR-dev-65,"Polêre geneesmiddels wat in water oplosbaar is, word direk, in hul oorspronklike vorm , uitgeskei.
Apolêre geneesmiddels wat in vet oplosbaar is, moet egter eers deur biotransformasie in polêre stowwe omgesit word.",0.88
AFR-test-163,"Jy kan hierdie lekker marmelade ook met n mengsel van sitrusvrugte maak.
Die whisky in die resep sorg vir n lekker nasmaak en help ook met preservering.",0.34
AFR-dev-64,"Hierdie spesialisasie word op n unieke manier aangebied.
Sedertdien verwerf swart Afrikaanse vroueskrywers n toenemend sterker posisie binne die Afrikaanse literêre sisteem.",0.34
AFR-test-70,"Gee 'n ander definisie wat dieselfde vierhoek as die vierhoek waaraan Anna dink, sal beskryf.
Verander Raoul se definisie sodat dit dieselfde vierhoek as Anna se definisie beskryf.",0.56
AFR-dev-203,"Henry Viljoen het dubbelgoud vir sy klaviersolo asook die trofee vir die beste solo-instrument: senior ontvang.
Monica Kuit het die trofee vir die beste moderne danser: senior met n dubbelgoud gekry.",0.5
AFR-dev-195,"So as jy sou sê die kos proe lekker, bedoel jy eintlik die kos smaak lekker.
Kos is smaaklik of smakeloos en jy sal sê: ek proe aan die kos en dit smaak lekker.",0.88
AFR-dev-84,"Maak hom n flattie: Draai die hoender om sodat die borsbeen na onder wys.
Draai die hoender om en skuif dit na n koeler deel van die rooster.",0.75
AFR-test-203,"Die stad het 'n bevolking van 79 185 in 2005 gehad en 'n oppervlakte van 26,14 km².
Ek het jammer vir Sprinkaan gevoel omdat Mier nie vir hom kos wou gee nie.",0.16
AFR-test-355,"Dadelik word jy in n doos geplaas.
Dadelik word daar n karikatuur van jou gemaak.",0.81
AFR-dev-314,"Watter stad is die verste wes geleë op die kaart?
Hierdie nuwe divisie is die agste in hierdie toekomsgerigte finansiële groep.",0.16
AFR-test-20,"Ek skryf net oor dinge wat my interesseer, oor artikels wat ek in Engelse gelees het.
Die afslagprys word in geval van 'n spesiale aanbod vertoon.",0.31
AFR-dev-213,"Dalk sal n avontuurlike stokperdjie of n ongewone, kreatiewe projek jou ingebore weetgierigheid bevredig.
Soos wat jy die onderlaag bo-oor die roomblosser skakeer, sal jy n natuurlike, naatlose blos skep.",0.31
AFR-test-238,"Christian Lealiifano het die strafdoel oorgeklits: 7-3.
Stel vir jou n nuwe mikpunt en dui dit in die tweede kolom aan.",0.31
AFR-test-304,"Hy was alom bekend in die distrik en laat n groot vriendekring agter.
Nelson Mandela was vanjaar die mees gesoekte term op Google in Suid-Afrika en die res van die wêreld.",0.28
AFR-dev-322,"Smeer n laag karamelmengsel oor en maak gelyk.
Bedek weer met 'n lagie koerantpapier en 'n klein bietjie water.",0.47
AFR-dev-294,"Roer oor lae hitte tot die suiker opgelos het.
As jy geld wil beskerm dan moet jy die geld daarvoor he.",0.25
AFR-dev-105,"Baie mense groei die Atlantic Giant pampoen variëteit vir kompetisies by pampoenfeeste regoor die wêreld.
Dit het pap gereën en elkeen wat n verbintenis met die Guptas gehad het, het ruim geskep.",0.19
AFR-test-290,"Dit beteken dat die kind die drie aspekte waaruit ouerlike sorg bestaan van die nie-sorggewende ouer kan eis/vra.
As jy aanlyn boek, kan jy dophou waar die pakkie trek.",0.25
AFR-test-64,"Vir sy aangrypende lewensverhaal het André P. Brink die titel, n Vurk in die pad, gekies.
Jan en Shireen, julle het by n vurk gekom en gekies.",0.19
AFR-dev-344,"Haak dus julle sn en sit af na die naaste kampeerterrein.
Bepreek dus vir julle plek by n oornag-spa.",0.41
AFR-test-36,"Lepels word ook by die disbeplanning gebruik wanneer daar gemeet, gemeng en geroer word.
Hy kon nie die weermag kritiseer nie, want dan het die sensors die film verbied.",0.06
AFR-dev-350,"Vir jare daarna, wanneer jy verby Ant Lemoentjie se huis stap kon jy Jim Reeves hoor sing.
In Duitsland is daar pienk Taxies net vir vroue.",0.16
AFR-test-331,"Die wewenaar Abel Buitendag se lewe op sy plaas in die Oos-Vrystaat het n stil, onverstoorde gang.
Sy drie dogters smag eintlik na meer warmte en kontak, na n lewe wat gelééf word.",0.44
AFR-test-210,"Sean het n 42% kans vir oorlewing gehad toe hy daar aangekom het met 57% brandwonde.
Nou het hy n 99,9% kans op n normale lewe.",0.62
AFR-dev-336,"Op hul spaar rekeninge, bied Echo Bank 'n rentekoers van 18% nominaal wat maandeliks betaal word.
Hy is aangehaal word 'n nominale rentekoers van 7,2% per jaar maandeliks saamgestel.",0.41
AFR-dev-184,"Dié lied vertel n verhaal van elkeen op sy plek; die storie van die ou Suid-Afrika.
Op aanklag 2, besit van n onwettige vuurwapen, kry hy 3 jaar.",0.16
AFR-dev-166,"Ek was al in die hele Namibië onder die ou Rooi lyn gebied.
Beplan elke geval vir 2018 om die ou Rooi lyn gebied plat te ry.",0.81
AFR-test-67,"Daarbenewens geld ook die vraag wat syfers soos genoem, vir die massas beteken.
Want as hy te los (of styf) is, dan moet hy mos altyd skree.",0.31
AFR-dev-103,"Hierdie twee manne veg om n merkwaardige vyfde wêreldtitel agter hulle name te kan skryf.
Die herbivore, oftewel primêre verbruikers, verkry hul energie deur die plante te vreet.",0.19
AFR-dev-182,"Die vliegdek word gebruik deur vliegtuie om te land en op te styg.
Onder die vliegdek is die loodse waar die vliegtuie gestoor word wanneer hulle nie in gebruik is nie.",0.78
AFR-dev-87,"Pols totdat dit n bal vorm.
Dit moet n stywe bal deeg vorm.",0.72
AFR-dev-298,"Die Pajero sn werk slegs wanneer jy die knop trek of druk.
Dit kan n transaksie maak of breek wanneer ek rondkyk om te koop.",0.25
AFR-test-272,"Die navorsers het n lys opgestel van die top boeke wat mans graag lees.
Dis romerig, met n ongelooflike rooiwyn-geur.",0.03
AFR-dev-4,"Vettel veg uitstekend terug om steeds vyfde te eindig, maar dis n groot knou vir sy kampioenskap-droom.
Ons ry tot bo-op die hoë duin, en kon van bo af die soutwerke mooi sien.",0.19
AFR-test-271,"Daar is n groot verskeidenheid van sulke middels wat die nie-steroïde anti-inflammatoriese middels (NSAI-middels) genoem word.
Hierdie middels word stadig-werkende anti-rumatoïde middels (SAR-middels) genoem.",0.62
AFR-test-354,"Gebruik die kans, en maak jou eie geskiedenis op hierdie geskiedkundige dag.
Die kontinentale roete vanaf die handelsentrums in Noord-China word verdeel in die noordelike en die suidelike roete.",0.25
AFR-test-318,"Daarom kan die plantsoorte, wat hierdie spesifika nodig het, nie meer op sulke hoogtes gedy nie.
Niemand kom tot die Vader behalwe deur Hom nie (Johannes 14:6).",0.16
AFR-dev-54,"Hoe, dink jy, is die arend aangepas om te vlieg en sy prooi te vang?
Ek wil net baie dankie sê vir al julle moeite rakende ons troue.",0.12
AFR-dev-212,"Wil jy ander mense seermaak, of dalk skuldig laat voel?
Elke leerder moet n voorwerp vashou, byvoorbeeld n potlood.",0.19
AFR-test-261,"Die keuse van die regte aanlyn sleutelwoord hulpmiddel vir Amazon soek optimalisering is 'n baie uitdagende taak.
The Toad in the Village is jou beste opsie vir lekker pizza, kroeg-kos of n bier.",0.25
AFR-test-75,"Detensiebrief, sowel as slegte nuus brief, word aan die leerder se ouers gestuur.
Kennisgewing van die verhoor moet aan die ouers gestuur word via die leerder of die pos.",0.63
AFR-test-118,"Ek het stil bly sit agter n rosyntjie-bos terwyl Eduard weer onder die wind terug beweeg het.
Die persentasieverskil in genetiese meriete is dan 200(Xs  Xc)/(2Xc  Xs).",0.22
AFR-dev-146,"Die vrou gaan toe na die naaste troeteldierwinkel en sê: ''Kan julle my help, asseblief?
Die vrou glo dit natuurlik glad nie, maar die winkelklerk sê: ''Karate daardie stoel!''",0.44
AFR-dev-89,"Hoekom sit jy jou kind in n Engelse skool?
Hoe was dit vir jou as Afrikaanse kind in n Engelse skool?",0.5
AFR-test-80,"Lokasie is 'n ou woord wat in die konteks van apartheid gebruik is.
Die woord lokasie kan glad nie in die moderne konteks gebruik word nie.",0.75
AFR-dev-53,"Ná vier jaar vervang hy die motor met n nuwe een  n nuwer model.
Hy vervang dus ook elke vier jaar sy motor met n nuwe.",0.66
AFR-test-335,"Waar ontkieming oor n periode van weke plaasvind, is die oorsaak waarskynlik sekondêre dormansie.
Die tweede mees gesoekte term op Google in Suid-Afrika was Oscar Pistorius.",0.09
AFR-dev-101,"Die amaril word dan, met die skuurvlak ondertoe, op die klemplaat gesit.
As die blare in pare teenoor mekaar gerangskik is, word dit teenoorstaande blaarstand genoem.",0.25
AFR-dev-352,"Trouens, hulle gebruik die uiterlike vorms van dit wat hulle skilder slegs as n leidraad.
Hou dus jou afstand en beweeg dadelik versigtig weg.",0.16
AFR-test-190,"Jy kan ook n probiotikum drink, soos Reuterina Femme®, wat die natuurlike vaginale organismes herstel.
Ek dink nie daar steek veel waarheid in die storie dat natuurlike jogurt ook die natuurlike organismes herstel nie.",0.47
AFR-dev-218,"Die siekte word gekenmerk deur skielike vrektes en talle siek.
Die siekte word gekenmerk deur 'n skielike deegagtige geswel van die kop.",0.66
AFR-dev-125,"By 100°C en 200°C is daar minder oksied vormasie waargeneem en bo 300°C was daar slegs suurstof adsorpsie.
Oksidasie is waargeneem tot by 300°C en geen oksied vormasie is waargeneem by hoër temperature nie.",0.94
AFR-dev-46,"REGS: n Mikrografiese foto van piepklein groen alge, bekend as Ostreococcus.
BO: n Mikroskopiese foto van n kraplarwe, uit n plankton-versameling.",0.78
AFR-dev-11,"Pak n laag komkommerlinte op die rys.
Pak n ry biltong, avokado en soetrissie oor die lengte van die rys en rol styf op.",0.75
AFR-test-4,"Donnalee ontvang by hierdie toekennings ook die prys vir Aktrise van die Jaar vir haar hoofrol as Amory.
Deel vir elke leerder n skoon vel papier uit.",0.19
AFR-dev-43,"Vandag is dit n Erfenisgebied en bied talle werksgeleenthede aan die plaaslike inwoners.
Vandag is dit n Erfenisgebied wat deur middel van n veerboot besoek kan word.",0.59
AFR-test-212,"Dit was vir ons ook baie aangenaam om julle as gaste by ons te kon huisves.
Dit was ook baie aangenaam om julle hier te huisves en ons het julle bedagsaamheid baie waardeer.",0.78
