PairID,Text,Score
ENG-train-5463,"she caught the shelf and fell on her.
Town after town fell to him.",0.06
ENG-test-0184,"The city is the county seat of Butler County and is known as the Camellia City .
Its county seat is Troy .",0.34
ENG-test-0972,"The city of Manassas is served by the Manassas Public Schools .
Manassas is a city of Virginia in the United States .",0.6
ENG-train-3812,"The loyalty of Hakim was described in the report as `` the means , under God , of saving Murree . ''
Her name is the feminine of Gabriel , from the Hebrew , which means `` messenger of God '' .",0.38
AFR-dev-345,"Indien jy Beaulieu (Witpoort) besoek en jy benodig akkommodasie, is jy op die regte plek.
Die lengte van die reghoek is 17 cm meer as die wydte.",0.09
ENG-train-2220,"It was not seen until the Hubble Space Telescope recovered it in 2003 .
Later searches with the Hubble Space Telescope in 1993 found no satellites .",0.53
ENG-test-1450,"Wearing a hairnet and blue apron a woman prepares to pout something into a cistern.
A man wearing blue and wearing sandals kicking his leg up in the air.",0.45
ENG-train-3911,"Lighting that WH was so in your face to half of America, no class and so disrespectful.. #CashinIn
@sbrenn01 @marklevinshow What diversity? Conservatives are racist. I am one. I love Trump.",0.34
ENG-train-2867,"To be completely honest, I didn't connect with any of the main characters, and I didn't like the romance between Bobbie and Canie.
Judy, for example, Mary Worthington's long-ago tormentor, would have been a cool character for Bobbie to bond with and explore the mystery of Mary.",0.47
ENG-test-0807,"i'll make all the sounds you're looking for and i won't break!!!
I will make all the sounds you seek, and I will not break!",0.74
HIN-test-00446,"""टीम प्रबंधन की मानें तो खिलाड़ियों पर से दबाव कम करने के लिए ऐसा किया गया है।""
""टीम सोमवार से अभ्यास करेगी।""",0.71
pan_test_00007,"ਹੈਲਮਟ 'ਤੇ ਕੈਮਰਾ ਲਾ ਕੇ ਖੇਡਣਗੇ ਪੋਪ : ਟੈਸਟ ਕ੍ਰਿਕਟ ਵਿਚ ਪਹਿਲੀ ਵਾਰ ਕੋਈ ਖਿਡਾਰੀ ਕੈਮਰਾ ਲਾ ਕੇ ਮੈਦਾਨ ਵਿਚ ਉਤਰੇਗਾ
ਇੰਗਲੈਂਡ ਦੇ ਓਲੀ ਪੋਪ ਜਦ ਮੈਦਾਨ ਵਿਚ ਉਤਰਨਗੇ ਤਾਂ ਉਨ੍ਹਾਂ ਦੇ ਹੈਲਮਟ 'ਤੇ ਇਕ ਕੈਮਰਾ ਲੱਗਿਆ ਹੋਵੇਗਾ",0.75
ENG-train-1261,"Have you heard of hobbies?
Try to find joy in her hobbies.",0.69
ENG-train-4455,"Looking forward to reading the rest of the series and finding out what happens next.
I hated reading what was done and how.",0.28
MAR-train-01023,"""यामुळे खोब्रागडे यांच्याविरोधातील व्हिसा गैरव्यवहाराचे प्रकरण मागे घेण्यात यावे, अशी मागणी या याचिकेमध्ये करण्यात आली आहे.""
""परंतु असे न केल्याने तेजस्विनी विशेष महिला बसेसची दुर्दशा पाहायला मिळत आहे.""",0.19
ENG-test-1043,"and will she end up sick, or will she be one of the lucky ones?
Ismae and Duval will always be my favs!",0.27
ENG-train-3832,"Idiot: how would you feel if your mom aborted you? Me: nothing cause I would be fucking dead.
It hurts my 2 C ppl more offended over a flag/symbol than deaths/abortions of millions of innocent children! #flag #Mississippi",0.38
ESP-train-0699,"""No podemos seguir aceptando pasivamente la muerte de inocentes"": 4 claves tras la decisión de Michel Temer de militarizar la seguridad de Río de Janeiro
A partir de este viernes, las fuerzas militares de Brasil tomaron el control de la seguridad en el estado de Río de Janeiro.",0.28
ESP-train-0231,"Un perro blanco y fuego corre por la hierba alta y verde
Un perro negro y marrón está mirando a un insecto.",0.58
ENG-test-1424,"Nelson Mandela hospital release reports 'incorrect'
Nelson Mandela Goes Home After Hospital Stay",0.68
ENG-train-2989,"Pester her for more info, or what?
check out this site for more info:",0.47
ENG-test-0824,"in his hand like a ham , an old pistol was dangling threateningly with lots of cutouts on the butt .
an antique pistol , its grip defaced with notches , dangled menacingly from his ham hand .",0.54
ENG-test-1563,"Two men are riding Segways on busy street.
Two people are looking at something in New York City.",0.52
ESP-train-1067,"La máquina está afeitando un lápiz
Una máquina está afilando un lápiz.",0.73
ENG-train-2520,"#StopHillary2016 @HillaryClinton if there was a woman with integrity and honesty I would vote for such as woman president, NO
Hillary doesn't want to put anyone in prison anymore. Obviously worried about her own future.",0.5
AFR-test-279,"Die wenner is Hilda Smits met Die bome reusagtig soos ons was.
Baie geluk Hilda met jou wenbundel, Die bome reusagtig soos ons was.",0.84
ESP-dev-0000,"Notable es la carta de Robert a Sarah.
Strathairn asistió a Williams College, Williamstown, Massachusetts, y se graduó de la Redwood High School en Larkspur, California en 1970.",0.09
AFR-test-172,"Daarop sê die koning: Hy bring ook 'n goeie boodskap.
As u belangstel om 'n verspreider te word vir u plaaslike gebied buite Noord-Amerika, kontak asseblief Tekna Indië.",0.19
ENG-test-0205,"If you want some diamonds for your birthday, just ask!
If you would like diamonds for you birthday, simply ask.",0.85
ENG-train-1494,"We need someine to bring this country back to life! @realDonaldTrump resuscitate America!
I'm voting for Donald Trump this election #waitonit",0.66
AFR-dev-135,"Steentjie Drakie wil so graag n maatjie hê.
Senwes behou die reg voor om hierdie beleid oor die beskerming van privaatheid te enige tyd te wysig.",0.22
MAR-train-00451,"""सध्या या वस्तूंचे भारतात उत्पादन होत नाही.""
""त्यातच अमेरिका तेलाचे उत्पादन वाढविण्याचीही शक्यता आहे.""",0.58
HIN-test-00300,"""साथ ही ये दोनों कई सालों से कमेंटेटर की भूमिका भी निभा रहे हैं।""
""इसकी समीक्षा की जाएगी, क्योंकि स्थानीय लोग और सेवादार इसका विरोध कर रहे हैं।""",0.19
ENG-train-0372,"The summer of Adam Shipley's sabbatical from Andover.
Adam Shipley took a sabbatical in the summer.",0.84
AFR-test-55,"Die Suid-Afrikaanse Akademie vir Wetenskap en Kuns wag nominasies in vir die Jan H. Maraisprys vir 2019.
Die Raad van die Suid-Afrikaanse Akademie vir Wetenskap en Kuns het op die volgende bekronings vir 2016 besluit.",0.69
pan_test_00390,"ਦੱਸ ਦਈਏ ਕਿ ਰਵੀ ਸਿੰਘ ਖਾਲਸਾ ਲੋਕਾਂ ਦੀ ਮਦਦ ਕਰਦੇ ਹਨ
ਰਵੀ ਸਿੰਘ ਖਾਲਸਾ ਏਡ ਰਾਹੀਂ ਦੁਨੀਆ ਭਰ ਦੇ ਲੋਕਾਂ ਦੀ ਮਦਦ ਲਈ ਅੱਗੇ ਆਉਂਦੇ ਹਨ",0.5
MAR-train-00684,"""एका मागोमाग एक सुपरहिट सिनेमे देणारा आणि महाराष्ट्राचा लाडका सुपर हिरो अभिनेता अंकुश चौधरी या सिनेमातून आपल्याला झकास लुकमध्ये दिसणार आहे.""
""‘मन की बात’ ह्या नाटकातून संशयी पुरुषाच्या मनातली कुजबुज ऐकण्याची आपल्याला संधी मिळते.""",0.39
ESP-train-1424,"El caballo está siendo montado por un hombre.
Una mujer está siendo besada por un hombre.",0.82
MAR-train-00029,"""ते पुढे म्हणाले की, त्यांनी भारतीय-नेस स्वत: मध्ये जिवंत ठेवले, तेव्हा त्यांनी त्या देशांची भाषा, अन्न आणि ड्रेस देखील आत्मसात केली.""
""या सर्वांनी आपल्यातले “भारतीयत्व” कायम राखले असले, तरी त्या देशांमधली भाषा, अन्नपदार्थ आणि पेहराव आत्मसात केले आहे असे पंतप्रधान म्हणाले.""",0.92
MAR-test-00147,"""ऋषीकेश देशपांडे (उमेश कामत), अमृता साने (प्रिया बापट) यांच्या लग्नासाठी ठरवलेल्या पहिल्या भेटीने हा चित्रपट सुरू होतो.""
""पण चित्रपटाची भव्यता पाहता चित्रपट लवकरच ६०० कोटींचा आकडादेखील पार करेल, असे म्हटले, तर वावगे ठरणार नाही.""",0.52
ENG-train-4835,"A man is scratching his head at a meeting while a person spoke.
A male soccer player kicks the soccer ball with his right foot.",0.22
MAR-train-00930,"""पक्षाचे खासदार असले तरी पदाधिकारी म्हणून त्यांची भूमिका आम्हाला मान्य नाही असं राष्ट्रवादीचे मुंबई सरचिटणीस आणि ओबीसी विजे एनटी समन्वय समितीचे राज्य समन्वयक बबन मदने यांनी सांगितले.""
""मुंबई - हिंदुत्वाची गर्जनाच देशाला सुरक्षेची कवचकुंडले देईल.""",0.25
ENG-train-1445,"The venture owns five oil refineries and more than 2,100 filling stations in Russia and Ukraine.
TNK-BP has six oil producing units, five refineries and 2,100 filling stations.",0.66
ENG-test-2177,"The television and desk of hotel room with lamp lighting.
A television and a laptop computer are on in a hotel room.",0.71
ESP-train-1142,"El dialecto es zapoteco y pocas personas saben hablar español, especialmente los jóvenes.
La fe católica predomina en Santiago Yagallo.",0.3
pan_test_00560,"ਪੰਜਾਬੀ ਗਾਇਕ ਸਿੱਧੂ ਮੂਸੇਵਾਲਾ ਦੇ ਕਤਲ ਕੇਸ ਦੇ ਤਾਰ ਹੁਣ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਹਥਿਆਰਾਂ ਦੀ ਸਪਲਾਈ ਕਰਨ ਵਾਲੇ ਕੁਰਬਾਨ-ਇਰਫਾਨ ਗੈਂਗ ਨਾਲ ਜੁੜ ਗਏ ਹਨ
ਸਟੇਟ ਬਿਊਰੋ, ਚੰਡੀਗੜ੍ਹ :  ਲਾਰੈਂਸ ਬਿਸ਼ਨੋਈ ਗੈਂਗ ਪੰਜਾਬੀ ਗਾਇਕ ਸਿੱਧੂ ਮੂਸੇਵਾਲਾ ਨਾਲ ਨਾਰਾਜ਼ ਚੱਲ ਰਿਹਾ ਸੀ",0.62
ENG-test-1659,"you asked me like i would n't have had sex for months when we were together .
you know , it 's not like i did n't go for months at a time without having sex when we were together .",0.52
HIN-test-00055,"""श्वेत पत्र पर मायगॉव.इन पर जाकर सुझाव दिये जा सकते हैं।""
""सरकार का उद्देश्य देश में डाटा प्रोटेक्शन का एक पूरा ढांचा तैयार करने की योजना है।""",0.37
ENG-test-1470,"Many large filled bags are stacked on top of a white car.
A white dog looks at a nervous cow in a mountain setting.",0.34
ENG-train-3027,"297 days until I can register to vote!!1 year 193 days until Election Day #RockTheVote #democrats #everyvotecounts
I support Bernie on account USA needs a new direction but, if he loses in primary ,I'll support Hillary Clinton. #Sanders2016",0.47
ENG-train-1055,"The saintly Earl denied the Popish Plot.
It's high treason to deny the popish plot.",0.72
pan_test_00002,"ਕੈਂਪ ਦੌਰਾਨ 500 ਤੋਂ ਵੱਧ ਲੋਕਾਂ ਨੇ ਮੁਫ਼ਤ ਮੈਡੀਕਲ ਜਾਂਚ ਅਤੇ ਵੱਖ-ਵੱਖ ਬਿਮਾਰੀਆਂ ਤੋਂ ਬਚਾਅ ਸਬੰਧੀ ਜਾਣਕਾਰੀ ਹਾਸਲ ਕੀਤੀ
ਕੈਂਪ ਦੌਰਾਨ ਲੋਕਾਂ ਨੇ ਦਿਲ ਦੇ ਰੋਗਾਂ ਸਬੰਧੀ, ਥਾਇਰਾਇਡ, ਸ਼ੂਗਰ, ਦੰਦਾਂ ਦੇ ਰੋਗਾਂ, ਬੀ.ਐਮ.ਡੀ, ਖੂਨ ਜਾਂਚ, ਔਰਤਾਂ ਦੇ ਰੋਗਾਂ ਸਬੰਧੀ ਮੈਡੀਕਲ ਟੈਸਟ ਕਰਵਾਏ",0.83
ESP-train-1196,"Salvador es una cinta que sin lugar a dudas removerá conciencias.
Una cinta independiente, brillante, que se debate entre la inteligente hilaridad y el mas honesto drama.",0.27
ENG-test-0087,"Travagliato is a comune in the province of Brescia , in Lombardy , Italy .
The Province of Mantua is a province in the Lombardy region of Italy .",0.69
HIN-test-00681,"""8 अगस्त 2008 के दौरान रिपोर्टों मे इस बारे में विरोधभास था की क्या जॉर्जियाई या रूसी सेना ने त्स्खिंवाली का नियंत्रण जीत लिया था।""
""8 अगस्त 2008 को, इस बारे में अलग-अलग रिपोर्टें आईं कि क्या जॉर्जियाई या रूसी सेनाओं ने त्सखिनवाली पर कब्ज़ा कर लिया है।""",0.81
ENG-test-0078,"The Akshara Theatre, situated on Baba Kharak Singh Marg, was constructed (including the furniture and lights) by him in the early 1970s.
It is a hub of cultural activity in New Delhi and is studied by architecture students.",0.32
ENG-train-4380,"A woman sits on a sidewalk surrounded by fruit.
A man measuring a wall on a construction site.",0.31
ENG-test-0969,"Under this demarcation of atheism , most agnostics qualify as negative atheists .
Under this definition of atheism , most agnostics are weak atheists .",0.76
HIN-dev-00071,"""लेकिन, उन्होंने साफ कर दिया कि यह रणनीतिक भागीदारी निश्चित रूप से चीन के खिलाफ नहीं है।""
""वर्मा ने कहा कि जलवायु परिवर्तन के मुद्दे पर दोनों देशों का रूख समान नहीं है।""",0.41
ENG-train-1022,"Josh Lyman , Santos 's campaign manager , convinces Leo McGarry to become Santos ' running mate .
Santos was planning to leave Congress before being recruited to run for the presidency by Josh Lyman .",0.72
ENG-test-1431,"Murray Hill is a city in Jefferson County , Kentucky , United States .
Carpenter is a city in Mitchell County , Iowa , United States .",0.45
MAR-test-00197,"""मात्र, हा व्हिडीओ समोर आल्यानंतर पोलिस अधिकाऱ्य़ांनी यावर प्रतिक्रिया देणे टाळले आहे.""
""स्थानिक रहिवाशांना आवाज आल्यानंतर पोलिसांना बोलावून त्याची सुटका करण्यात आली.""",0.33
AFR-test-89,"Regrow Seldery - Seldery is 'n soort groente wat van die basis van groente herplant kan word.
Regrow Bok Choy - Dit is 'n groente wat ook kan groei soos seldery.",0.66
ENG-train-5041,"After thousands of years , the once-necessary cecum has degraded to what we see today , with the appendix .
However , there is no particular reason to identify this with what we know today as `` mass-energy '' .",0.19
HIN-test-00531,"""इससे पूर्व निर्धारित समय पर इनका संचालन आसान हो जाएगा।""
""यह सब वर्ष 2017 और 2018 में एशिया के विकासशील देशों में विकास के पूर्व अनुमान को प्रोत्साहित करेगी।""",0.24
ENG-train-0074,"I disagree, I love ER and Wildfire!
No, I love ER.. and Wildfire!",0.94
HIN-test-00008,"""पुलिस ने आरोपियों के पास से अवैध हथियार और डकैती के काम आने वाली सामग्री जब्त की है।""
""सूचना पर पहुंची पुलिस ने लोगों की मदद से बच्चे को कुएं से बाहर निकाला।""",0.38
ENG-train-4083,"He doesn't give up on her after ALL the things she does that jeopardizes them.
From cutting Jude to prove if he was a rogue(which he wasn't), to keeping secrets from Damen so he doesn't lose his patience with her.",0.34
ENG-train-4189,"Though many of the hunters are men, the party is led by a woman: always a woman.
LGBT books are so wonderful to read and this was no exception.",0.31
MAR-train-00268,"""त्यांना भेटायला एक व्यक्ती आली.""
""दुरुन येणाऱ्या त्या व्यक्तीला त्यांनी पाहिलं आणि ते कोसळलेच.""",0.71
ENG-train-3978,"Hillary Clinton has not driven a car since 1996. #clintonfakerealityshow
Let's make Secretary Clinton, President Clinton - @AGMarkHerring @vademocrats",0.34
ESP-train-1088,"El niño esta jugando en el barro
No hay gato jugando con un dispositivo",0.47
ENG-train-2023,"Although the storm was tropical at this time , the NHC did not issue advisories for several hours .
However , the NHC first thought it did not become a tropical storm until later .",0.56
HIN-test-00413,"""मतलब जांच एजेंसी को दिए गए समय में ही अपना जवाब पेश करना होगा।""
""इसका जवाब उनके समर्थकों के पास भी नहीं है, जो सोशल मीडिया पर अक्सर अरविंद केजरीवाल का बचाव करते हैं।""",0.35
pan_dev_00132,"ਇਸ ਤੋਂ ਬਾਅਦ ਕਾਂਗਰਸ ਦੇ ਸਾਬਕਾ ਮੰਤਰੀ ਗੁਰਪ੍ਰੀਤ ਕਾਂਗੜ, ਸ਼ਾਮ ਸੁੰਦਰ ਅਰੋੜਾ, ਰਾਜਕੁਮਾਰ ਵੇਰਕਾ ਅਤੇ ਬਲਬੀਰ ਸਿੱਧੂ ਵੀ ਭਾਜਪਾ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋ ਗਏ
ਸੀਨੀਅਰ ਆਗੂ ਸੁਨੀਲ ਜਾਖੜ ਵੀ ਚੋਣਾਂ ਤੋਂ ਬਾਅਦ ਭਾਜਪਾ ਵਿਚ ਸ਼ਾਮਲ ਹੋ ਗਏ ਹਨ",0.69
HIN-test-00529,"""18 अप्रैल को भी वह स्कूल बस से ही स्कूल गई थी।""
""जिस प्राइवेट स्कूल में लडका पढता था, उसके मैनेजमेंट के खिलाफ आत्महत्या को उकसाने का मामला दर्ज किया गया है।""",0.44
HIN-test-00084,"""पुलिस ने आरोपी की कार जब्त कर ली है।""
""गांव मुजैडी के पास एक सुनसान स्थान पर उसे फेंक कर बदमाश उसकी कार को लूट कर फरार हो गए।""",0.53
ENG-train-3375,"two men look over cliff near the beach.
People are hanging out at a beach side cafe.",0.41
MAR-train-00728,"""लक्ष्याचा पाठलाग करताना श्रीलंकेचा संपूर्ण संघ 243 धावात बाद झाला, आणि इंग्लंडने 58 धावांनी विजय मिळवला.""
""भारताचा संघ : गोलकीपर : योगिता बाली, सविता; डिफेंडर : जसप्रीत कौर, सुशीला चानू, किरणदीप कौर (उपकर्णधार), दीप ग्रेस इक्का, दीपिका, जॉयदीप कौर; मिडफिल्डर : रितू रानी (कर्णधार), वंदना कतारिया, मोनिका मलिक, चंचन देवी, पूनम रानी, एम. एन. पोनम्मा; फॉरवर्ड : रॉसेलिन ड्युंग डयुंग, सौंदर्या येंडाला, लिली चानू, अनुपा बार्ला.""",0.36
MAR-test-00064,"""तिहेरी तलाक संपुष्टात आल्यास इस्लामला धक्का नाही""
""नवी दिल्ली – तीन तलाक हा इस्लामचा मूलभूत आणि अविभाज्य भाग नाही.""",0.79
HIN-test-00124,"""लेकिन इस बार फिल्म के निर्देशन की कमान अनीस बज्मी संभालेंगे।""
""इस फिल्म में अंधों का एक समूह बैंक डकैती जैसी दुस्साहिक वारदात को अंजाम देता है।""",0.42
HIN-test-00518,"""श्रीलंका का 9-0 से सफाया कर टीम इंडिया ने की ऑस्ट्रेलिया की बराबरी""
""टीम इंडिया ने श्रीलंका को कोलंबो में खेले गए एकलौते टी20 मैच में 7 विकेट से हरा दिया।""",0.4
MAR-train-01035,"""या श्रेणीतील कंपन्या दोन ते ३४ टक्क्यांनी वाढत आहे.""
""उलट रिक्षाचालकांची मुजोरीच सहन करावी लागते.""",0.17
ENG-train-4377,"Then her father returns from the city one night holding the most beautiful rose that anyone has ever seen and a story about a Beast.
Beauty lives in the city with her father and two sisters.",0.31
ENG-train-3949,"Donald Trump inhaled so much air spray & started to believe he is the title holder for the United States.
Well, someone's doing the raping. I get combed and gooped up so much, Donald's the one doing the raping. He never understands.",0.34
ENG-train-4201,"it's not popular but maybe the tv channel's website that it comes in on
kids,computer,playstation and tv comes first,whats left I get",0.31
ENG-train-3546,"Senior Pakistani Taliban commander captured in Afghanistan
Pakistan Shi'ites demand protection from militants",0.41
ENG-train-1791,"I'm on the edge of my seat to start volunteering for @HillaryClinton 's presidential campaign! So excited!! #cantwait
Getting another @HillaryClinton bumper sticker because #LoveWins and 2 just wasn't enough",0.59
ENG-test-1321,"Somebody took a photo of a girl with long black hair taking a photo.
A woman with long black hair paints the nails of another person a deep maroon color.",0.4
ENG-test-2429,"He has worked as an assistant coach for Linz since retiring as a player.
He became an Austrian citizen and played for the Austria national team in the 2002, 2003 and 2004 IIHF World Championship.",0.54
MAR-train-00659,"""लहान मुलांना विज्ञान, गणित, संगीत याविषयी आवड निर्माण व्हावी, असा विचार या वाहिनीमागे असल्याचे वाहिनीच्या अधिका-यांनी लाँचच्या वेळी सांगितले.""
""हिंदी, तामिळ चित्रपटातून तिने तिचा तामिळ आणि हिंदी चाहत्यांचा वर्ग निर्माण केला.""",0.4
ENG-test-2067,"This template is called from .
This template is used in .",0.79
ESP-dev-0040,"Una persona está durmiendo en casa.
Una persona está durmiendo en la casa.",0.76
MAR-dev-00252,"""या हत्येचा छडा वरळी पोलिसांनी अवघ्या दहा तासात लावला आहे.""
""मोबाईल चोरीच्या संशयावरून तिघांनी या व्यक्तीचा जीव घेतला असल्याचं उघड झालं.""",0.44
ENG-train-0396,"The museum is located immediately south of the Calgary International Airport .
The museum , founded in 1975 , is near the Calgary Airport .",0.84
ENG-train-2986,"In the end, I thought Hannah and Dallas were perfect for each other.
I am not sure the connection with Dallas and Hannah was as strong.",0.47
ENG-train-2283,"In the aim for equality we have forgotten the most innocent, the smallest, the most precious among us. The unborn. #catholic
We are surprised at #SCOTUS ruling on marriage? Isn't this the the same government agency that legalized murder?",0.53
ESP-train-0287,"¿Quién convirtió en comunista al líder cubano Fidel Castro?
¡Y por eso no son los dirigentes, es el pueblo, son las masas las que levantamos la mano y decimos y repetimos que somos y seremos marxista-leninistas!""",0.36
MAR-train-01045,"""विशेष म्हणजे राजेश टोपे यांच्या आईवर मुंबईतल्या बॉम्बे रुग्णालयात उपचार सुरू आहेत.""
""हिंदुत्वाच्या मुद्दा हाती घेत शिवसेना-भारतीय जनता पार्टीने आगामी लोकसभा निवडणुकीमुध्ये युती केली असली तरी नरेंद्र मोदी यांच्या नेतृत्वावर शिवसेना अजूनही नाराज आहे का असा प्रश्न निर्माण झालेला आहे.""",0.17
ENG-train-1611,"Hillary is killing it so far on the trail. She's finally showing her personal side and I think it will benefit her profoundly.
Thank you @HillaryClinton for your support of the LGBT community. On this historic day I thank you for giving us hope.",0.62
ENG-train-1155,"U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 21 others, the military said.
U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 99 others during 1,729 patrols and 25 raids conducted over 24 hours.",0.72
ENG-test-0788,"A woman paints a picture of a large building which can be seen in the background.
A person paints a picture of a large building which can be seen in the background.",0.74
MAR-train-00012,"""हवामान बदलाच्या धोक्यात कमी करण्यासाठी आपण एकत्र काम करूया.""
""वातावरण बदलाचा धोका कमी करण्यासाठी चला एकत्रित काम करू.""",0.94
pan_test_00353,"ਉਨ੍ਹਾਂ ਐਸ.ਡੀ.ਐਮਜ਼ ਨੂੰ ਹਦਾਇਤ ਜਾਰੀ ਕਰਦਿਆਂ ਕਿਹਾ ਕਿ ਰਿਕਵਰੀ ਅਤੇ ਵਸੂਲੀ ਕੇਸਾਂ ਦਾ 15 ਦਿਨਾਂ ਬਾਅਦ ਰੀਵਿਊ ਕੀਤਾ ਜਾਵੇ
ਉਨ੍ਹਾਂ ਨਗਰ ਨਿਗਮ ਦੇ ਕਰਮਚਾਰੀਆਂ ਨੂੰ ਹਦਾਇਤ ਕਰਦਿਆਂ ਕਿਹਾ ਕਿ ਸ਼ਹਿਰ ਵਾਸੀਆਂ ਵਲੋਂ ਘਰਾਂ ਦਾ ਇਕੱਠਾ ਕੀਤਾ ਵੱਖਰਾ ਪਲਾਸਟਿਕ ਵੀ ਇਕੱਤਰ ਕਰਨਾ ਯਕੀਨੀ ਬਣਾਇਆ ਜਾਵੇ",0.43
ENG-test-0422,"My thoughts on the ending which I mostly liked but one thing bugged me.
Alex is also paranoid and I fell like her paranoia helped her see things that other's dismissed and she saved the day because of it.",0.35
AFR-test-13,"Geniet jou rus, en neem n paar fotos net vir jouself.
Die kragte wat deur die kristallisasie, herkristallisasie, akkumulasie, dehidrasie en herhidrasie van soute veroorsaak word.",0.16
ENG-train-2232,"@realDonaldTrump Hell I'm from the UK and I believe @realDonaldTrump would make an amazing WORLD Leader
@realDonaldTrump Everyone is afraid to put a plan on the table for fear they'll be called a racist...America deserves better",0.53
ENG-train-4042,"This was slightly better than the horror that was Blue Moon, however it still didn't reach the heights of the first in the series.
its not the best becuase i picked up on it immediately, totally giving away the ending, but still.",0.34
ENG-train-3019,"Shares of SCO closed at $10.93, down 28 cents, in Monday trading on the Nasdaq Stock Market.
IBM shares closed up $1.75, or 2.11 percent, at $84.50 on the New York Stock Exchange.",0.47
pan_dev_00187,"ਬਰਨਾਲਾ, ਮਾਨਸਾ ਅਤੇ ਸੰਗਰੂਰ ਜ਼ਿਲ੍ਹਿਆਂ ਵਿੱਚ ਜੂਨ ਵਿੱਚ ਸਭ ਤੋਂ ਘੱਟ ਮੀਂਹ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ
ਬਰਨਾਲਾ, ਮਾਨਸਾ ਅਤੇ ਸੰਗਰੂਰ ਜ਼ਿਲ੍ਹਿਆਂ ਵਿੱਚ ਜੂਨ ਵਿੱਚ ਸਭ ਤੋਂ ਘੱਟ ਮੀਂਹ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ",0.12
ENG-train-3947,"The story is developing well, and the characters are starting to take on a life of their own.
Geder is taking individually sensible steps that are heading towards stalinesque style pogroms and it is very believable.",0.34
ENG-train-4101,"He has been a staff writer for The New Yorker since 1996 .
Cahn became story editor and Josh Singer replaced her as staff writer .",0.34
HIN-test-00799,"""भारतीय निशानेबाजों ने आइएसएसएफ विश्व कप में अपना सर्वश्रेष्ठ प्रदर्शन करते हुए सभी मिक्स्ड टीम खिताब जीतकर इतिहास रच दिया।""
""जिम्बाब्वे की टीम 22 फरवरी से ढाका के शेरे बांग्ला स्टेडियम में यह टेस्ट मैच खेलेगी।""",0.38
ENG-test-2235,"You must also have it in your soul.
Schools out gonna have some fun schools out for every one!",0.33
ENG-train-4719,"Two women jump in the grass atop a mountain.
The dog carries a stick and jumps over a log in the woods.",0.25
ENG-train-4274,"but if your talking over a dollar, who knows
listen to the girl above this-she knows what she's talking about!",0.31
ENG-test-0562,"she was out to get top rank in her new school and it didn't matter who was in her way.
But she didn't sell me the rest.",0.39
ENG-train-1357,"I have nothing to do now that school is out for Spring break!
I'm going back to U.K. because spring break is over.",0.66
ENG-train-2943,"Miach is a wonderful source of romance.
Fortunately for her, that is where Miach comes in.",0.47
ENG-train-0351,"You have something belonging to france And I'm here to collect it.
I'm here for something that belongs to France.",0.84
MAR-test-00230,"""१० जुलै रोजी मध्य प्रदेशातील उज्जैनमधील महाकाल मंदिरातून विकास दुबेला अटक केली गेली.""
""एसएचओ विजेंद्र सिंह यांनी सांगितलं की, 'महिलेच्या हत्येच्या आरोपाखाली सूरजमल अहदी उर्प सुरजा याला सोमवारी पोलिसांनी अटक केली आहे.""",0.44
ESP-train-1206,"Sus defectos quedan olvidados gracias a las interpretaciones, la maravillosa música y la brillante dirección de Kenneth Branagh.
Una cinta independiente, brillante, que se debate entre la inteligente hilaridad y el mas honesto drama.",0.36
ENG-test-0656,"This book is told from Harpers POV and I really liked her.
I liked the book, I really did, but I found it extremely difficult to get into.",0.45
MAR-train-00210,"""पंतप्रधानांनी प्रतिनिधीमंडळाच्या सदस्यांचे स्वागत केले.""
""पंतप्रधानांनी शिष्टमंडळातील सदस्यांचे स्वागत केले.""",0.75
ENG-test-0180,"french energy and transport company alstom may sign a contract to build a high-speed rail link between beijing and shanghai.
alstom may sign a contract to build a high-speed rail link between beijing and shanghai.",0.64
ENG-test-2406,"The Spanish ship took much more serious damage and casualties than the British, and gradually the crew began to slip away from their guns.
Ayalde made an attempt to escape, but his ship was too crippled and after a chase of 20 minutes he surrendered.",0.47
ENG-test-0462,"`` this book has about two hundred pages .
'this book is two hundred pages , give or take .",0.74
ENG-train-1596,"This book could inspire homicidal tendencies simply by existing!
Laurent could inspire homicidal tendencies simply by breathing.",0.62
MAR-train-00364,"""त्यानंतर, डुप्लीकेट चावीने हॉटेल रुममधील तो दरवाजा उघडण्यात आला.""
""त्यावेळी, सिलींगला चित्राचा मृतदेह लटकलेला आढळून आला.""",0.65
ENG-test-1357,"do these faxes have memories ?
does this sort of fax has a memory ?",0.59
ENG-train-0511,"The University of Michigan released today a new admissions policy after the U.S. Supreme Court struck down in June the way it previously admitted undergraduates.
The University of Michigan plans to release a new undergraduate admissions policy Thursday after its acceptance requirements were rejected by the U.S. Supreme Court in June.",0.81
ESP-train-1381,"Crisis en Venezuela: el testimonio de dos militares venezolanos que aseguran que parte de las Fuerzas Armadas se opone a Nicolás Maduro
Ahora puedes recibir notificaciones de BBC Mundo.",0.35
